city,grid_id,built_area_total_m2,number_of_buildings,mean_building_size
Ottawa,3704_41851,2878.9885969292877,28.0,102.82102131890314
Ottawa,3704_41850,101.06126512511281,7.0,14.43732358930183
Ottawa,3704_41849,3551.727140349498,68.0,52.23128147572791
Ottawa,3704_41848,4444.748763633521,44.0,101.01701735530729
Ottawa,3704_41847,0.0,0.0,0.0
Ottawa,3704_41846,2674.519435114569,1.0,2674.519435114569
Ottawa,3704_41845,566.3249208888654,2.0,283.1624604444327
Ottawa,3704_41844,4948.769733623883,3.0,1649.5899112079612
Ottawa,3704_41843,3495.2804733319244,5.0,699.0560946663849
Ottawa,3704_41842,132.83231940895263,2.0,66.41615970447631
Ottawa,3704_41841,3947.6791189292294,5.0,789.5358237858459
Ottawa,3704_41840,0.0,0.0,0.0
Ottawa,3704_41839,0.0,0.0,0.0
Ottawa,3704_41838,1228.50785364176,5.0,245.701570728352
Ottawa,3704_41837,1799.1072329796057,2.0,899.5536164898028
Ottawa,3704_41836,4692.232754647428,3.0,1564.077584882476
Ottawa,3704_41835,2606.786472090246,7.0,372.39806744146375
Ottawa,3704_41834,2984.2756220214287,5.0,596.8551244042858
Ottawa,3704_41833,4962.652796965793,7.0,708.9503995665418
Ottawa,3704_41832,3063.6817323142695,2.0,1531.8408661571348
Ottawa,3704_41831,2506.2945854984073,5.0,501.25891709968147
Ottawa,3704_41830,2426.0077102588175,8.0,303.2509637823522
Ottawa,3704_41829,2320.368309771572,23.0,100.88557868572052
Ottawa,3704_41828,1750.3937925899995,16.0,109.39961203687497
Ottawa,3704_41827,1216.4469526203775,12.0,101.37057938503146
Ottawa,3704_41826,1918.7579593608366,21.0,91.36942663623032
Ottawa,3704_41825,3211.0925218404714,42.0,76.45458385334456
Ottawa,3704_41824,2317.579359423517,23.0,100.76431997493552
Ottawa,3704_41823,963.3013309096456,7.0,137.61447584423507
Ottawa,3704_41822,735.9217378560356,9.0,81.76908198400396
Ottawa,3704_41821,0.0,0.0,0.0
Ottawa,3704_41820,0.0,0.0,0.0
Ottawa,3704_41819,0.0,0.0,0.0
Ottawa,3704_41818,0.0,0.0,0.0
Ottawa,3704_41817,0.0,0.0,0.0
Ottawa,3704_41816,0.0,0.0,0.0
Ottawa,3704_41815,0.0,0.0,0.0
Ottawa,3704_41814,0.0,0.0,0.0
Ottawa,3704_41813,0.0,0.0,0.0
Ottawa,3704_41812,0.0,0.0,0.0
Ottawa,3704_41811,0.0,0.0,0.0
Ottawa,3704_41810,862.19977868875,9.0,95.79997540986112
Ottawa,3704_41809,918.5352119528211,12.0,76.54460099606843
Ottawa,3704_41808,167.58081919310067,1.0,167.58081919310067
Ottawa,3704_41807,449.1479744777719,1.0,449.1479744777719
Ottawa,3704_41806,68.52009850719499,1.0,68.52009850719499
Ottawa,3704_41805,0.0,0.0,0.0
Ottawa,3704_41804,0.0,0.0,0.0
Ottawa,3704_41803,0.0,0.0,0.0
Ottawa,3704_41802,0.0,0.0,0.0
Ottawa,3704_41801,0.0,0.0,0.0
Ottawa,3704_41800,0.0,0.0,0.0
Ottawa,3704_41799,0.0,0.0,0.0
Ottawa,3704_41798,0.0,0.0,0.0
Ottawa,3704_41797,552.9797665139462,2.0,276.4898832569731
Ottawa,3704_41796,0.0,0.0,0.0
Ottawa,3704_41795,2293.584012389856,20.0,114.6792006194928
Ottawa,3704_41794,4734.116250919919,38.0,124.58200660315578
Ottawa,3704_41793,4072.609158696067,29.0,140.43479857572646
Ottawa,3704_41792,4315.8675074079765,41.0,105.2650611562921
Ottawa,3704_41791,2903.034186667356,32.0,90.71981833335488
Ottawa,3704_41790,2667.904240131827,23.0,115.99583652747074
Ottawa,3704_41789,1510.4415990812727,21.0,71.92579043244156
Ottawa,3704_41788,2320.5890356452646,34.0,68.25261869544896
Ottawa,3704_41787,3643.0392338768015,25.0,145.72156935507206
Ottawa,3704_41786,3827.0733475072734,37.0,103.43441479749387
Ottawa,3704_41785,4412.443793275456,43.0,102.61497193663853
Ottawa,3704_41784,3522.485606523481,32.0,110.07767520385877
Ottawa,3704_41783,1510.2843929322294,11.0,137.2985811756572
Ottawa,3704_41782,4463.822262355594,39.0,114.45698108604087
Ottawa,3704_41781,3924.307074410958,46.0,85.31102335675996
Ottawa,3704_41780,4244.592950070862,52.0,81.62678750136273
Ottawa,3704_41779,4454.516623740042,50.0,89.09033247480083
Ottawa,3704_41778,4011.5098868140994,20.0,200.57549434070498
Ottawa,3704_41777,1618.2238892131522,5.0,323.64477784263045
Ottawa,3704_41776,3906.6690807393466,50.0,78.13338161478693
Ottawa,3704_41775,3085.608439061055,31.0,99.5357560987437
Ottawa,3704_41774,1086.2666779468975,12.0,90.52222316224146
Ottawa,3704_41773,34.27758614414715,2.0,17.138793072073575
Ottawa,3704_41772,2958.979006673031,4.0,739.7447516682578
Ottawa,3704_41771,1087.3672286604688,3.0,362.4557428868229
Ottawa,3704_41770,0.0,0.0,0.0
Ottawa,3704_41769,295.3010180725005,4.0,73.82525451812512
Ottawa,3704_41768,5.223567899564133,1.0,5.223567899564133
Ottawa,3704_41767,0.0,0.0,0.0
Ottawa,3704_41766,254.7003097975196,1.0,254.7003097975196
Ottawa,3704_41765,0.0,0.0,0.0
Ottawa,3704_41764,0.0,0.0,0.0
Ottawa,3704_41763,0.0,0.0,0.0
Ottawa,3704_41761,0.0,0.0,0.0
Ottawa,3705_41916,1916.5825602106793,2.0,958.2912801053396
Ottawa,3705_41915,2822.437733772878,6.0,470.40628896214633
Ottawa,3705_41914,2630.9689222223888,6.0,438.49482037039814
Ottawa,3705_41913,3015.843770847617,12.0,251.32031423730143
Ottawa,3705_41912,6830.626682390954,15.0,455.3751121593969
Ottawa,3705_41911,2284.4768114198705,18.0,126.91537841221503
Ottawa,3705_41910,2797.766221172693,7.0,399.6808887389561
Ottawa,3705_41909,4609.118994113039,24.0,192.04662475470994
Ottawa,3705_41908,3881.5420529866938,46.0,84.3813489779716
Ottawa,3705_41907,3943.3652702177465,47.0,83.90138872803716
Ottawa,3705_41906,5079.183220238855,30.0,169.30610734129516
Ottawa,3705_41905,5094.14312543628,71.0,71.74849472445464
Ottawa,3705_41904,5242.877895353644,65.0,80.6596599285176
Ottawa,3705_41903,4734.543418348339,62.0,76.36360352174741
Ottawa,3705_41902,3150.412695096658,38.0,82.90559723938573
Ottawa,3705_41901,4336.589588148492,54.0,80.30721459534244
Ottawa,3705_41900,1099.4902008927138,26.0,42.288084649719764
Ottawa,3705_41899,1017.8693402568272,4.0,254.4673350642068
Ottawa,3705_41898,2874.23337425373,6.0,479.03889570895495
Ottawa,3705_41897,3021.388076013331,24.0,125.8911698338888
Ottawa,3705_41896,4730.157767491896,50.0,94.60315534983792
Ottawa,3705_41895,3957.3578796685983,49.0,80.76240570752242
Ottawa,3705_41894,1617.6796089829245,10.0,161.76796089829244
Ottawa,3705_41893,0.0,0.0,0.0
Ottawa,3705_41892,1387.936894560581,4.0,346.9842236401453
Ottawa,3705_41891,1034.6874412294333,4.0,258.6718603073583
Ottawa,3705_41890,0.0,0.0,0.0
Ottawa,3705_41889,692.4333030442264,2.0,346.2166515221132
Ottawa,3705_41888,429.00676639131024,1.0,429.00676639131024
Ottawa,3705_41887,0.0,0.0,0.0
Ottawa,3705_41886,0.0,0.0,0.0
Ottawa,3705_41885,20.210623379154853,1.0,20.210623379154853
Ottawa,3705_41884,0.0,0.0,0.0
Ottawa,3705_41883,298.115361250072,2.0,149.057680625036
Ottawa,3705_41882,0.0,0.0,0.0
Ottawa,3705_41881,0.0,0.0,0.0
Ottawa,3705_41880,0.0,0.0,0.0
Ottawa,3705_41879,0.0,0.0,0.0
Ottawa,3705_41878,0.0,0.0,0.0
Ottawa,3705_41877,0.0,0.0,0.0
Ottawa,3705_41876,0.0,0.0,0.0
Ottawa,3705_41875,0.0,0.0,0.0
Ottawa,3705_41874,1242.6432789043674,1.0,1242.6432789043674
Ottawa,3705_41873,0.0,0.0,0.0
Ottawa,3705_41872,2251.881203388013,14.0,160.8486573848581
Ottawa,3705_41871,1128.9415395553453,12.0,94.07846162961211
Ottawa,3705_41870,1717.834150559851,11.0,156.16674095998644
Ottawa,3705_41869,2974.509021816358,32.0,92.9534069317612
Ottawa,3705_41868,3066.8721800734324,37.0,82.88843729928196
Ottawa,3705_41867,2708.023833505823,21.0,128.95351588122966
Ottawa,3705_41866,2348.8438161772497,22.0,106.76562800805681
Ottawa,3705_41865,3045.734191056387,41.0,74.28619978186309
Ottawa,3705_41864,2539.797902712778,42.0,60.47137863601853
Ottawa,3705_41863,3089.0764302533807,28.0,110.32415822333503
Ottawa,3705_41862,2917.1421144623987,30.0,97.23807048207996
Ottawa,3705_41861,2482.730836057449,24.0,103.44711816906037
Ottawa,3705_41860,2619.7752945039942,30.0,87.32584315013314
Ottawa,3705_41859,2593.042433444908,32.0,81.03257604515338
Ottawa,3705_41858,2996.3969344858515,28.0,107.01417623163755
Ottawa,3705_41857,2081.874953717429,20.0,104.09374768587145
Ottawa,3705_41856,3005.0206130628726,22.0,136.5918460483124
Ottawa,3705_41855,1644.4574910635688,20.0,82.22287455317844
Ottawa,3705_41854,3722.042052392389,9.0,413.5602280435988
Ottawa,3705_41853,1895.968183862339,28.0,67.71314942365497
Ottawa,3705_41852,3232.2730417800312,40.0,80.80682604450078
Ottawa,3705_41851,2700.723624300846,27.0,100.02680090003133
Ottawa,3705_41850,1803.3383829528393,2.0,901.6691914764197
Ottawa,3705_41849,836.4005090617105,10.0,83.64005090617106
Ottawa,3705_41848,75.02642292836896,5.0,15.005284585673792
Ottawa,3705_41847,0.0,0.0,0.0
Ottawa,3705_41846,4814.24828920073,2.0,2407.124144600365
Ottawa,3705_41845,2914.903109077166,1.0,2914.903109077166
Ottawa,3705_41844,64.4797564967327,1.0,64.4797564967327
Ottawa,3705_41843,3810.390229889461,3.0,1270.1300766298202
Ottawa,3705_41842,3986.558602008604,2.0,1993.279301004302
Ottawa,3705_41841,77.16645788224662,2.0,38.58322894112331
Ottawa,3705_41840,0.0,0.0,0.0
Ottawa,3705_41839,645.0078875189828,3.0,215.00262917299426
Ottawa,3705_41838,1751.2363850850961,2.0,875.6181925425481
Ottawa,3705_41837,2311.1337744177736,3.0,770.3779248059245
Ottawa,3705_41836,796.5406409154182,2.0,398.2703204577091
Ottawa,3705_41835,2681.752339736932,3.0,893.9174465789773
Ottawa,3705_41834,3187.4261134309077,4.0,796.8565283577269
Ottawa,3705_41833,4492.481945187264,4.0,1123.120486296816
Ottawa,3705_41832,2538.9261306742546,6.0,423.15435511237575
Ottawa,3705_41831,3111.838226565561,3.0,1037.279408855187
Ottawa,3705_41830,1330.9330726798828,12.0,110.91108938999024
Ottawa,3705_41829,2018.7797365311067,16.0,126.17373353319417
Ottawa,3705_41828,2133.617760191023,16.0,133.35111001193894
Ottawa,3705_41827,1908.8407192999139,21.0,90.8971771095197
Ottawa,3705_41826,3261.218551618457,26.0,125.43148275455603
Ottawa,3705_41825,2855.1471550355686,25.0,114.20588620142274
Ottawa,3705_41824,1967.6344186335148,20.0,98.38172093167574
Ottawa,3705_41823,3123.5470166668542,20.0,156.1773508333427
Ottawa,3705_41822,58.69031673096171,4.0,14.672579182740428
Ottawa,3705_41821,0.0,0.0,0.0
Ottawa,3705_41820,0.0,0.0,0.0
Ottawa,3705_41819,0.0,0.0,0.0
Ottawa,3705_41818,0.0,0.0,0.0
Ottawa,3705_41817,0.0,0.0,0.0
Ottawa,3705_41816,0.0,0.0,0.0
Ottawa,3705_41815,0.0,0.0,0.0
Ottawa,3705_41814,0.0,0.0,0.0
Ottawa,3705_41813,0.0,0.0,0.0
Ottawa,3705_41812,0.0,0.0,0.0
Ottawa,3705_41811,0.0,0.0,0.0
Ottawa,3705_41810,810.3990891596509,21.0,38.590432817126235
Ottawa,3705_41809,706.8999400253657,6.0,117.81665667089429
Ottawa,3705_41808,0.0,0.0,0.0
Ottawa,3705_41807,2.5181358940297347,1.0,2.5181358940297347
Ottawa,3705_41806,86.09001378497375,1.0,86.09001378497375
Ottawa,3705_41805,0.0,0.0,0.0
Ottawa,3705_41804,0.0,0.0,0.0
Ottawa,3705_41803,0.0,0.0,0.0
Ottawa,3705_41802,0.0,0.0,0.0
Ottawa,3705_41801,0.0,0.0,0.0
Ottawa,3705_41800,135.85543090470412,1.0,135.85543090470412
Ottawa,3705_41799,43.52549161322655,1.0,43.52549161322655
Ottawa,3705_41798,0.0,0.0,0.0
Ottawa,3705_41797,0.0,0.0,0.0
Ottawa,3705_41796,0.0,0.0,0.0
Ottawa,3705_41795,268.4648673147283,4.0,67.11621682868207
Ottawa,3705_41794,4203.380788424594,34.0,123.62884671837043
Ottawa,3705_41793,1532.3377293174801,19.0,80.64935417460421
Ottawa,3705_41792,4622.146419758306,43.0,107.49177720368154
Ottawa,3705_41791,3530.0738892273216,30.0,117.66912964091073
Ottawa,3705_41790,4134.714713799566,38.0,108.80828194209384
Ottawa,3705_41789,2787.654131175154,37.0,75.34200354527442
Ottawa,3705_41788,4632.228148396073,52.0,89.08131054607833
Ottawa,3705_41787,3800.5458865966393,44.0,86.37604287719635
Ottawa,3705_41786,3462.7199113815973,30.0,115.42399704605324
Ottawa,3705_41785,1564.677875041059,14.0,111.76270536007564
Ottawa,3705_41784,31.42535867749782,2.0,15.71267933874891
Ottawa,3705_41783,328.6639493101229,3.0,109.55464977004097
Ottawa,3705_41782,1734.7416565328554,13.0,133.44166588714273
Ottawa,3705_41781,3853.2921429447338,36.0,107.03589285957594
Ottawa,3705_41780,2245.964800402506,28.0,80.2130285858038
Ottawa,3705_41779,4655.760249361743,40.0,116.39400623404359
Ottawa,3705_41778,3202.8340110482595,40.0,80.07085027620649
Ottawa,3705_41777,179.52488392369844,3.0,59.841627974566144
Ottawa,3705_41776,0.7189594995145052,1.0,0.7189594995145052
Ottawa,3705_41775,0.0,0.0,0.0
Ottawa,3705_41774,0.0,0.0,0.0
Ottawa,3705_41773,0.0,0.0,0.0
Ottawa,3705_41772,30.90634790698657,1.0,30.90634790698657
Ottawa,3705_41771,0.0,0.0,0.0
Ottawa,3705_41770,0.0,0.0,0.0
Ottawa,3705_41769,0.0,0.0,0.0
Ottawa,3705_41768,99.43540094903031,1.0,99.43540094903031
Ottawa,3705_41767,0.0,0.0,0.0
Ottawa,3705_41766,0.0,0.0,0.0
Ottawa,3705_41765,0.0,0.0,0.0
Ottawa,3705_41764,0.0,0.0,0.0
Ottawa,3706_41917,2101.54055973913,1.0,2101.54055973913
Ottawa,3706_41916,2909.6541310622183,4.0,727.4135327655546
Ottawa,3706_41915,1209.1224500623214,3.0,403.04081668744044
Ottawa,3706_41914,6472.558875262899,5.0,1294.5117750525799
Ottawa,3706_41913,6675.449396446654,15.0,445.02995976311024
Ottawa,3706_41912,5796.157548333583,14.0,414.01125345239876
Ottawa,3706_41911,3158.734509491185,12.0,263.22787579093205
Ottawa,3706_41910,4772.24272099102,7.0,681.7489601415743
Ottawa,3706_41909,5511.507197854949,49.0,112.47973873173365
Ottawa,3706_41908,4859.431033298652,39.0,124.60079572560647
Ottawa,3706_41907,4818.132792432474,34.0,141.70978801271983
Ottawa,3706_41906,3929.1643238671236,42.0,93.5515315206458
Ottawa,3706_41905,4371.419903073588,62.0,70.50677263021916
Ottawa,3706_41904,4505.796843372837,53.0,85.01503478061957
Ottawa,3706_41903,3633.7252221111103,49.0,74.1576575941043
Ottawa,3706_41902,3690.4634681724297,37.0,99.74225589655215
Ottawa,3706_41901,3842.7573098906073,30.0,128.0919103296869
Ottawa,3706_41900,1689.7808011381194,29.0,58.26830348752136
Ottawa,3706_41899,4511.416060074608,19.0,237.44295053024254
Ottawa,3706_41898,3976.583242835764,10.0,397.6583242835764
Ottawa,3706_41897,827.0352800921316,6.0,137.83921334868862
Ottawa,3706_41896,9131.860521882214,9.0,1014.6511690980237
Ottawa,3706_41895,2265.839439434789,6.0,377.6399065724648
Ottawa,3706_41894,0.0,0.0,0.0
Ottawa,3706_41893,1859.3308681500666,1.0,1859.3308681500666
Ottawa,3706_41892,1741.649008352455,1.0,1741.649008352455
Ottawa,3706_41891,319.1170112235206,2.0,159.5585056117603
Ottawa,3706_41890,0.0,0.0,0.0
Ottawa,3706_41889,0.0,0.0,0.0
Ottawa,3706_41888,0.0,0.0,0.0
Ottawa,3706_41887,0.0,0.0,0.0
Ottawa,3706_41886,0.0,0.0,0.0
Ottawa,3706_41885,0.0,0.0,0.0
Ottawa,3706_41884,35.66369789294137,1.0,35.66369789294137
Ottawa,3706_41883,590.709635908138,1.0,590.709635908138
Ottawa,3706_41882,0.0,0.0,0.0
Ottawa,3706_41881,0.0,0.0,0.0
Ottawa,3706_41880,0.0,0.0,0.0
Ottawa,3706_41879,0.0,0.0,0.0
Ottawa,3706_41878,0.0,0.0,0.0
Ottawa,3706_41877,0.0,0.0,0.0
Ottawa,3706_41876,842.7117552404671,9.0,93.63463947116301
Ottawa,3706_41875,4230.839782392275,10.0,423.0839782392275
Ottawa,3706_41874,1542.9607683211184,3.0,514.3202561070394
Ottawa,3706_41873,0.0,0.0,0.0
Ottawa,3706_41872,1742.2349863960515,10.0,174.22349863960514
Ottawa,3706_41871,2700.9738459200744,18.0,150.05410255111525
Ottawa,3706_41870,2285.8817857707895,14.0,163.27727041219924
Ottawa,3706_41869,1859.41481581398,13.0,143.0319089087677
Ottawa,3706_41868,2243.7988804532943,12.0,186.98324003777452
Ottawa,3706_41867,3470.033397599463,17.0,204.11961162349783
Ottawa,3706_41866,2742.925464933782,14.0,195.92324749527015
Ottawa,3706_41865,2091.5053304609887,50.0,41.830106609219776
Ottawa,3706_41864,3256.75984617438,44.0,74.01726923123591
Ottawa,3706_41863,2750.8739160326495,31.0,88.73786825911773
Ottawa,3706_41862,3214.3378743480807,33.0,97.4041780105479
Ottawa,3706_41861,2748.7465345272485,30.0,91.62488448424162
Ottawa,3706_41860,2593.71565132368,31.0,83.6682468168929
Ottawa,3706_41859,3005.0131971369797,36.0,83.47258880936054
Ottawa,3706_41858,2220.5719476794507,26.0,85.40661337228656
Ottawa,3706_41857,3091.9766986470427,31.0,99.74118382732395
Ottawa,3706_41856,2020.8095668014935,18.0,112.26719815563852
Ottawa,3706_41855,2173.3912924325605,16.0,135.83695577703503
Ottawa,3706_41854,3573.3569977731613,12.0,297.7797498144301
Ottawa,3706_41853,2507.484368038231,7.0,358.21205257689013
Ottawa,3706_41852,2544.494901403907,26.0,97.86518851553488
Ottawa,3706_41851,1029.1078301666198,15.0,68.60718867777466
Ottawa,3706_41850,924.797207173705,2.0,462.3986035868525
Ottawa,3706_41849,198.07239828314812,1.0,198.07239828314812
Ottawa,3706_41848,0.0,0.0,0.0
Ottawa,3706_41847,236.4651910671938,1.0,236.4651910671938
Ottawa,3706_41846,2174.352632411073,3.0,724.784210803691
Ottawa,3706_41845,0.0,0.0,0.0
Ottawa,3706_41844,1935.756822266282,2.0,967.878411133141
Ottawa,3706_41843,3308.8791595596663,1.0,3308.8791595596663
Ottawa,3706_41842,0.0,0.0,0.0
Ottawa,3706_41841,5641.9966482209975,1.0,5641.9966482209975
Ottawa,3706_41840,1587.0809372241124,1.0,1587.0809372241124
Ottawa,3706_41839,2266.4893194263086,3.0,755.4964398087695
Ottawa,3706_41838,1749.4036030513591,2.0,874.7018015256796
Ottawa,3706_41837,81.97494729135826,1.0,81.97494729135826
Ottawa,3706_41836,1955.8436781967453,3.0,651.9478927322484
Ottawa,3706_41835,1229.6583498555801,3.0,409.8861166185267
Ottawa,3706_41834,3060.4464750608495,2.0,1530.2232375304247
Ottawa,3706_41833,1540.4900527038596,4.0,385.1225131759649
Ottawa,3706_41832,3284.7063227189046,4.0,821.1765806797262
Ottawa,3706_41831,1332.3281368413543,13.0,102.48677975702725
Ottawa,3706_41830,1710.9730200615445,18.0,95.0540566700858
Ottawa,3706_41829,1520.93879173257,15.0,101.395919448838
Ottawa,3706_41828,1545.8662632531289,17.0,90.93330960312522
Ottawa,3706_41827,2606.4669193984855,28.0,93.08810426423163
Ottawa,3706_41826,2812.7679395400723,29.0,96.9919979151749
Ottawa,3706_41825,2219.9345088637306,20.0,110.99672544318653
Ottawa,3706_41824,2903.1947739018256,31.0,93.65144431941373
Ottawa,3706_41823,1207.119517926714,12.0,100.5932931605595
Ottawa,3706_41822,0.0,0.0,0.0
Ottawa,3706_41821,0.0,0.0,0.0
Ottawa,3706_41820,0.0,0.0,0.0
Ottawa,3706_41819,885.139277357119,1.0,885.139277357119
Ottawa,3706_41818,0.0,0.0,0.0
Ottawa,3706_41817,0.0,0.0,0.0
Ottawa,3706_41816,0.0,0.0,0.0
Ottawa,3706_41815,281.94566348238607,2.0,140.97283174119303
Ottawa,3706_41814,0.0,0.0,0.0
Ottawa,3706_41813,0.0,0.0,0.0
Ottawa,3706_41812,0.0,0.0,0.0
Ottawa,3706_41811,0.0,0.0,0.0
Ottawa,3706_41810,0.0,0.0,0.0
Ottawa,3706_41809,0.0,0.0,0.0
Ottawa,3706_41808,0.0,0.0,0.0
Ottawa,3706_41807,0.0,0.0,0.0
Ottawa,3706_41806,0.0,0.0,0.0
Ottawa,3706_41805,0.0,0.0,0.0
Ottawa,3706_41804,203.35096267304482,1.0,203.35096267304482
Ottawa,3706_41803,116.89129291103069,2.0,58.445646455515345
Ottawa,3706_41802,0.0,0.0,0.0
Ottawa,3706_41801,1566.5949740436456,1.0,1566.5949740436456
Ottawa,3706_41800,10263.696697704805,1.0,10263.696697704805
Ottawa,3706_41799,9193.045677589489,1.0,9193.045677589489
Ottawa,3706_41798,109.9438497133306,1.0,109.9438497133306
Ottawa,3706_41797,0.0,0.0,0.0
Ottawa,3706_41796,95.21381049291715,1.0,95.21381049291715
Ottawa,3706_41795,36.54590915470541,2.0,18.272954577352706
Ottawa,3706_41794,4591.2687663293145,32.0,143.47714894779108
Ottawa,3706_41793,4310.11371407467,49.0,87.9615043688708
Ottawa,3706_41792,2854.222757379773,23.0,124.09664162520752
Ottawa,3706_41791,2080.3769918503617,20.0,104.01884959251808
Ottawa,3706_41790,5236.209521479557,46.0,113.83064177129472
Ottawa,3706_41789,3545.376560920381,29.0,122.2543641696683
Ottawa,3706_41788,4027.003864828508,46.0,87.54356227888061
Ottawa,3706_41787,4489.123769785272,31.0,144.81044418662168
Ottawa,3706_41786,3399.38894830967,23.0,147.7995194917248
Ottawa,3706_41785,0.0,0.0,0.0
Ottawa,3706_41784,0.0,0.0,0.0
Ottawa,3706_41783,40.325141752878125,2.0,20.162570876439062
Ottawa,3706_41782,452.26747390987526,2.0,226.13373695493763
Ottawa,3706_41781,1305.648888807451,14.0,93.26063491481793
Ottawa,3706_41780,1179.7308382797007,9.0,131.0812042533001
Ottawa,3706_41779,633.4863227375533,7.0,90.49804610536476
Ottawa,3706_41778,85.97756146998971,2.0,42.988780734994855
Ottawa,3706_41777,0.0,0.0,0.0
Ottawa,3706_41776,0.0,0.0,0.0
Ottawa,3706_41775,0.0,0.0,0.0
Ottawa,3706_41774,0.0,0.0,0.0
Ottawa,3706_41773,0.0,0.0,0.0
Ottawa,3706_41772,0.0,0.0,0.0
Ottawa,3706_41771,0.0,0.0,0.0
Ottawa,3706_41770,243.2682116928468,1.0,243.2682116928468
Ottawa,3706_41769,582.1006621093893,1.0,582.1006621093893
Ottawa,3706_41768,0.0,0.0,0.0
Ottawa,3706_41767,0.0,0.0,0.0
Ottawa,3706_41766,0.0,0.0,0.0
Ottawa,3706_41765,0.0,0.0,0.0
Ottawa,3706_41764,369.937813144645,12.0,30.828151095387085
Ottawa,3707_41917,42.59069132550323,4.0,10.647672831375807
Ottawa,3707_41916,1981.1328546695438,6.0,330.1888091115906
Ottawa,3707_41915,5496.717559764463,6.0,916.1195932940772
Ottawa,3707_41914,7533.442524596722,12.0,627.7868770497269
Ottawa,3707_41913,4981.493222915123,10.0,498.14932229151225
Ottawa,3707_41912,3028.460224011252,15.0,201.89734826741682
Ottawa,3707_41911,5304.835539917362,13.0,408.06427230133556
Ottawa,3707_41910,5532.290177152446,15.0,368.8193451434964
Ottawa,3707_41909,4874.05359091956,64.0,76.15708735811812
Ottawa,3707_41908,4758.655918781797,49.0,97.11542691391422
Ottawa,3707_41907,4798.30507697589,58.0,82.72939787889466
Ottawa,3707_41906,5270.2960904571155,65.0,81.08147831472485
Ottawa,3707_41905,3506.306807762517,51.0,68.75111387769641
Ottawa,3707_41904,3322.3955185637137,47.0,70.68926635241944
Ottawa,3707_41903,3287.0051088545347,35.0,93.91443168155813
Ottawa,3707_41902,5374.9927592215545,26.0,206.73049073929056
Ottawa,3707_41901,3602.2327028348454,35.0,102.92093436670987
Ottawa,3707_41900,1689.7117710226591,25.0,67.58847084090637
Ottawa,3707_41899,5014.568137174823,56.0,89.54585959240755
Ottawa,3707_41898,4628.594656820869,46.0,100.62162297436672
Ottawa,3707_41897,5544.468943747058,5.0,1108.8937887494117
Ottawa,3707_41896,1286.0515268654888,5.0,257.21030537309775
Ottawa,3707_41895,11.983399921717966,3.0,3.9944666405726554
Ottawa,3707_41894,0.0,0.0,0.0
Ottawa,3707_41893,0.0,0.0,0.0
Ottawa,3707_41892,0.0,0.0,0.0
Ottawa,3707_41891,0.0,0.0,0.0
Ottawa,3707_41890,0.0,0.0,0.0
Ottawa,3707_41889,0.0,0.0,0.0
Ottawa,3707_41888,2.4047209830792946,1.0,2.4047209830792946
Ottawa,3707_41887,0.0,0.0,0.0
Ottawa,3707_41886,0.0,0.0,0.0
Ottawa,3707_41885,0.0,0.0,0.0
Ottawa,3707_41884,381.19421001023056,4.0,95.29855250255764
Ottawa,3707_41883,0.0,0.0,0.0
Ottawa,3707_41882,0.0,0.0,0.0
Ottawa,3707_41881,33.93681983898506,3.0,11.312273279661687
Ottawa,3707_41880,0.0,0.0,0.0
Ottawa,3707_41879,0.0,0.0,0.0
Ottawa,3707_41878,24.58674505759207,4.0,6.146686264398017
Ottawa,3707_41877,2551.4487643825432,10.0,255.14487643825433
Ottawa,3707_41876,3740.58499778785,22.0,170.02659080853866
Ottawa,3707_41875,2629.1487274948363,21.0,125.19755845213506
Ottawa,3707_41874,1582.4009245105028,4.0,395.6002311276257
Ottawa,3707_41873,0.0,0.0,0.0
Ottawa,3707_41872,463.5711724910643,7.0,66.22445321300918
Ottawa,3707_41871,1994.2389876883763,13.0,153.40299905295203
Ottawa,3707_41870,2625.186451619635,21.0,125.00887864855406
Ottawa,3707_41869,852.5193718778166,10.0,85.25193718778166
Ottawa,3707_41868,1932.4063283526575,4.0,483.1015820881644
Ottawa,3707_41867,4283.838156282346,6.0,713.9730260470577
Ottawa,3707_41866,2090.2943055241994,25.0,83.61177222096798
Ottawa,3707_41865,2674.8306760832947,71.0,37.673671494130915
Ottawa,3707_41864,2306.7554919970103,27.0,85.43538859248186
Ottawa,3707_41863,2519.639298833121,27.0,93.31997403085633
Ottawa,3707_41862,2400.0112061304067,35.0,68.57174874658305
Ottawa,3707_41861,2860.895468245825,24.0,119.20397784357606
Ottawa,3707_41860,3055.6671805210576,32.0,95.48959939128305
Ottawa,3707_41859,3191.42864929596,29.0,110.04926376882621
Ottawa,3707_41858,2416.53365488827,30.0,80.551121829609
Ottawa,3707_41857,2376.168932621434,28.0,84.86317616505121
Ottawa,3707_41856,913.3261045510725,14.0,65.23757889650518
Ottawa,3707_41855,1104.4120265177924,8.0,138.05150331472404
Ottawa,3707_41854,362.37821980371405,4.0,90.59455495092851
Ottawa,3707_41853,1095.5855468093891,7.0,156.51222097276988
Ottawa,3707_41852,1432.663058725198,11.0,130.24209624774528
Ottawa,3707_41851,790.2347818220894,5.0,158.0469563644179
Ottawa,3707_41850,1075.0003494344633,6.0,179.16672490574388
Ottawa,3707_41849,0.0,0.0,0.0
Ottawa,3707_41848,0.0,0.0,0.0
